timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782185.55985618,68744991,0,0.06,0.05,354.55,-0.013499080203473568,0.016308823600411415,-4.037428880110383e-05,-1.0662502063496504e-05,-0.011214437894523144,0.013447602279484272,-0.0038995137438178062,0.03,0.03,-0.04,584.09
1778782185.55985618,68744991,1,0.07,0.05,354.56,-0.012963238172233105,0.016343604773283005,2.2733043806510977e-05,0.00011863624968100339,-0.011019829660654068,0.013644090853631496,0.005831428337842226,0.03,0.03,-0.04,584.08
1778782185.65981603,68844951,0,0.06,0.05,354.55,-0.012738842517137527,0.01533703226596117,-6.52825619908981e-05,-4.240197449689731e-05,-0.01098544429987669,0.013178767636418343,-0.0039001856930553913,0.03,0.03,-0.04,584.09
1778782185.65981603,68844951,1,0.07,0.05,354.55,-0.012076715007424355,0.015507016330957413,2.8368556286295643e-06,6.851102807559073e-05,-0.010765258222818375,0.013358828611671925,0.005837302189320326,0.03,0.03,-0.04,584.08
1778782185.75977612,68944911,0,0.06,0.05,354.55,-0.011891216039657593,0.01434745080769062,-0.00015638238983228803,-0.00013260793639346957,-0.01081245020031929,0.012977063655853271,-0.003907948266714811,0.03,0.03,-0.04,584.09
1778782185.75977612,68944911,1,0.07,0.05,354.55,-0.011152570135891438,0.014462330378592014,-8.917808736441657e-05,-5.192642129259184e-05,-0.010547916404902935,0.013138951733708382,0.005835406482219696,0.03,0.03,-0.04,584.08
1778782185.85973620,69044871,0,0.07,0.05,354.54,-0.01079539954662323,0.012905890122056007,-0.00015745614655315876,-0.00012039248395012692,-0.010419533587992191,0.012504812330007553,-0.003918622620403767,0.03,0.03,-0.04,584.09
1778782185.85973620,69044871,1,0.07,0.05,354.55,-0.00999807845801115,0.01312847901135683,2.391745692875702e-05,5.936202796874568e-05,-0.010114782489836216,0.012656187638640404,0.0058360653929412365,0.03,0.03,-0.04,584.08
1778782185.95969605,69144831,0,0.07,0.05,354.54,-0.009636720642447472,0.011510642245411873,-0.00013450700498651713,-8.406567212659866e-05,-0.010051540099084377,0.012053320184350014,-0.003928802907466888,0.03,0.03,-0.04,584.09
1778782185.95969605,69144831,1,0.07,0.05,354.55,-0.008782441727817059,0.011883384548127651,7.841746264602989e-05,0.000122295314213261,-0.009709681384265423,0.012210391461849213,0.005845881998538971,0.03,0.03,-0.04,584.08
1778782186.05965614,69244791,0,0.07,0.06,354.54,-0.008266011252999306,0.009848588146269321,-0.0001738513819873333,-0.0001019889023154974,-0.009481825865805149,0.0113607132807374,-0.003935257438570261,0.03,0.03,-0.04,584.09
1778782186.05965614,69244791,1,0.07,0.05,354.55,-0.007335307542234659,0.010021829977631569,2.7307642085361294e-06,2.6672700187191367e-05,-0.008945879526436329,0.011312245391309261,0.005853294860571623,0.03,0.03,-0.04,584.08
1778782186.15961599,69344751,0,0.07,0.06,354.54,-0.007019069977104664,0.008296647109091282,-0.0001609309547347948,-6.994156137807295e-05,-0.008934687823057175,0.010694785974919796,-0.003945478238165379,0.03,0.03,-0.04,584.09
1778782186.15961599,69344751,1,0.07,0.05,354.54,-0.0061481064185500145,0.008617080748081207,9.60098986979574e-05,9.31409522308968e-05,-0.008451201021671295,0.01074341032654047,0.005858542397618294,0.03,0.03,-0.04,584.08
1778782186.25957608,69444711,0,0.07,0.06,354.54,-0.00565736461430788,0.006706543266773224,-0.00013878080062568188,-3.1132291042013094e-05,-0.008236067369580269,0.00985245406627655,-0.003949021454900503,0.03,0.03,-0.04,584.09
1778782186.25957608,69444711,1,0.07,0.05,354.54,-0.004890254698693752,0.007015100214630365,0.0001176041696453467,0.00010966954141622409,-0.007800865452736616,0.00997256487607956,0.005872876383364201,0.03,0.03,-0.04,584.08
1778782186.35953617,69544671,0,0.07,0.06,354.54,-0.004481772892177105,0.005296587478369474,-0.00015626401000190526,-3.432783705648035e-05,-0.007583416998386383,0.009066937491297722,-0.003952461294829845,0.03,0.03,-0.04,584.09
1778782186.35953617,69544671,1,0.07,0.05,354.54,-0.003708705771714449,0.005496923346072435,0.00016466168744955212,0.00015621373313479125,-0.0071782199665904045,0.009220429696142673,0.005887397564947605,0.03,0.03,-0.04,584.08
1778782186.45949602,69644631,0,0.07,0.06,354.54,-0.003272273577749729,0.003798495978116989,-0.0001132719698944129,9.47454827837646e-06,-0.0068390811793506145,0.008171305991709232,-0.0039540501311421394,0.03,0.03,-0.04,584.09
