baseline,axis,attack_type,attack_magnitude,detector,window_rule,W,N,rolling_mean_multiplier,threshold_type,threshold,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples,n_eval_samples,alignment_offset,alignment_median_abs_error,alignment_mean_abs_error,alignment_error_over_threshold,clean_file,prediction_file,prediction_column,detection_csv,figure
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009697,18,25,430,4,0.4186046511627907,0.8181818181818182,0.5538461538461539,0.054945054945054944,4,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.009697,15,22,433,7,0.40540540540540543,0.6818181818181818,0.5084745762711864,0.04835164835164835,7,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.009697,17,24,431,5,0.4146341463414634,0.7727272727272727,0.5396825396825397,0.05274725274725275,5,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.009697,17,24,431,5,0.4146341463414634,0.7727272727272727,0.5396825396825397,0.05274725274725275,5,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,point,W10_N3_mean1x,10,3,1.0,p99_abs,0.004795,143,0,334,0,1.0,1.0,1.0,0.0,0,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_count,W10_N3_mean1x,10,3,1.0,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_mean,W10_N3_mean1x,10,3,1.0,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_combined,W10_N3_mean1x,10,3,1.0,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,point,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.004795,143,0,334,0,1.0,1.0,1.0,0.0,0,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_count,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_mean,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.004795,140,6,328,3,0.958904109589041,0.9790209790209791,0.9688581314878892,0.017964071856287425,3,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_combined,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,point,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.004795,143,0,334,0,1.0,1.0,1.0,0.0,0,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_count,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_mean,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.004795,140,6,328,3,0.958904109589041,0.9790209790209791,0.9688581314878892,0.017964071856287425,3,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_combined,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.004795,141,7,327,2,0.9527027027027027,0.986013986013986,0.9690721649484535,0.020958083832335328,2,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,point,W20_N5_mean1x,20,5,1.0,p99_abs,0.004795,143,0,334,0,1.0,1.0,1.0,0.0,0,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_count,W20_N5_mean1x,20,5,1.0,p99_abs,0.004795,139,15,319,4,0.9025974025974026,0.972027972027972,0.936026936026936,0.04491017964071856,4,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_mean,W20_N5_mean1x,20,5,1.0,p99_abs,0.004795,139,15,319,4,0.9025974025974026,0.972027972027972,0.936026936026936,0.04491017964071856,4,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_combined,W20_N5_mean1x,20,5,1.0,p99_abs,0.004795,139,15,319,4,0.9025974025974026,0.972027972027972,0.936026936026936,0.04491017964071856,4,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,point,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.004795,143,0,334,0,1.0,1.0,1.0,0.0,0,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_count,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.004795,139,15,319,4,0.9025974025974026,0.972027972027972,0.936026936026936,0.04491017964071856,4,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_mean,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.004795,137,13,321,6,0.9133333333333333,0.958041958041958,0.9351535836177474,0.038922155688622756,6,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_combined,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.004795,139,15,319,4,0.9025974025974026,0.972027972027972,0.936026936026936,0.04491017964071856,4,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,point,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.004795,143,0,334,0,1.0,1.0,1.0,0.0,0,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_count,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.004795,139,15,319,4,0.9025974025974026,0.972027972027972,0.936026936026936,0.04491017964071856,4,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.5x.png
baseline_05_mixed_maneuver,Yaw,bias,0.01918,window_mean,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.004795,136,12,322,7,0.918918918918919,0.951048951048951,0.9347079037800687,0.03592814371257485,7,477,1909,0.0,0.0,0.0,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Yaw_bias_W20_N5_mean1.5x.png
